Model,Policy,Cycle,SOHPred
polynomial_mixed,80PER_3_6C,5,0.9987531769231571
polynomial_mixed,80PER_3_6C,6,0.9987279280276561
polynomial_mixed,80PER_3_6C,7,0.9987021934267494
polynomial_mixed,80PER_3_6C,8,0.9986759731204369
polynomial_mixed,80PER_3_6C,9,0.9986492671087186
polynomial_mixed,80PER_3_6C,10,0.9986220753915945
polynomial_mixed,80PER_3_6C,11,0.9985943979690646
polynomial_mixed,80PER_3_6C,12,0.998566234841129
polynomial_mixed,80PER_3_6C,13,0.9985375860077877
polynomial_mixed,80PER_3_6C,14,0.9985084514690407
polynomial_mixed,80PER_3_6C,15,0.9984788312248878
polynomial_mixed,80PER_3_6C,16,0.9984487252753291
polynomial_mixed,80PER_3_6C,17,0.9984181336203647
polynomial_mixed,80PER_3_6C,18,0.9983870562599945
polynomial_mixed,80PER_3_6C,19,0.9983554931942186
polynomial_mixed,80PER_3_6C,20,0.9983234444230369
polynomial_mixed,80PER_3_6C,21,0.9982909099464494
polynomial_mixed,80PER_3_6C,22,0.9982578897644563
polynomial_mixed,80PER_3_6C,23,0.9982243838770573
polynomial_mixed,80PER_3_6C,24,0.9981903922842524
polynomial_mixed,80PER_3_6C,25,0.998155914986042
polynomial_mixed,80PER_3_6C,26,0.9981209519824257
polynomial_mixed,80PER_3_6C,27,0.9980855032734036
polynomial_mixed,80PER_3_6C,28,0.9980495688589759
polynomial_mixed,80PER_3_6C,29,0.9980131487391424
polynomial_mixed,80PER_3_6C,30,0.997976242913903
polynomial_mixed,80PER_3_6C,31,0.9979388513832578
polynomial_mixed,80PER_3_6C,32,0.997900974147207
polynomial_mixed,80PER_3_6C,33,0.9978626112057504
polynomial_mixed,80PER_3_6C,34,0.997823762558888
polynomial_mixed,80PER_3_6C,35,0.9977844282066198
polynomial_mixed,80PER_3_6C,36,0.9977446081489459
polynomial_mixed,80PER_3_6C,37,0.9977043023858662
polynomial_mixed,80PER_3_6C,38,0.9976635109173808
polynomial_mixed,80PER_3_6C,39,0.9976222337434896
polynomial_mixed,80PER_3_6C,40,0.9975804708641927
polynomial_mixed,80PER_3_6C,41,0.99753822227949
polynomial_mixed,80PER_3_6C,42,0.9974954879893815
polynomial_mixed,80PER_3_6C,43,0.9974522679938672
polynomial_mixed,80PER_3_6C,44,0.997408562292947
polynomial_mixed,80PER_3_6C,45,0.9973643708866213
polynomial_mixed,80PER_3_6C,46,0.9973196937748897
polynomial_mixed,80PER_3_6C,47,0.9972745309577524
polynomial_mixed,80PER_3_6C,48,0.9972288824352094
polynomial_mixed,80PER_3_6C,49,0.9971827482072606
polynomial_mixed,80PER_3_6C,50,0.997136128273906
polynomial_mixed,80PER_3_6C,51,0.9970890226351455
polynomial_mixed,80PER_3_6C,52,0.9970414312909794
polynomial_mixed,80PER_3_6C,53,0.9969933542414076
polynomial_mixed,80PER_3_6C,54,0.9969447914864299
polynomial_mixed,80PER_3_6C,55,0.9968957430260464
polynomial_mixed,80PER_3_6C,56,0.9968462088602573
polynomial_mixed,80PER_3_6C,57,0.9967961889890623
polynomial_mixed,80PER_3_6C,58,0.9967456834124615
polynomial_mixed,80PER_3_6C,59,0.996694692130455
polynomial_mixed,80PER_3_6C,60,0.9966432151430429
polynomial_mixed,80PER_3_6C,61,0.9965912524502248
polynomial_mixed,80PER_3_6C,62,0.9965388040520011
polynomial_mixed,80PER_3_6C,63,0.9964858699483715
polynomial_mixed,80PER_3_6C,64,0.9964324501393361
polynomial_mixed,80PER_3_6C,65,0.9963785446248952
polynomial_mixed,80PER_3_6C,66,0.9963241534050483
polynomial_mixed,80PER_3_6C,67,0.9962692764797957
polynomial_mixed,80PER_3_6C,68,0.9962139138491374
polynomial_mixed,80PER_3_6C,69,0.9961580655130733
polynomial_mixed,80PER_3_6C,70,0.9961017314716034
polynomial_mixed,80PER_3_6C,71,0.9960449117247276
polynomial_mixed,80PER_3_6C,72,0.9959876062724463
polynomial_mixed,80PER_3_6C,73,0.9959298151147591
polynomial_mixed,80PER_3_6C,74,0.9958715382516662
polynomial_mixed,80PER_3_6C,75,0.9958127756831675
polynomial_mixed,80PER_3_6C,76,0.995753527409263
polynomial_mixed,80PER_3_6C,77,0.9956937934299529
polynomial_mixed,80PER_3_6C,78,0.9956335737452368
polynomial_mixed,80PER_3_6C,79,0.995572868355115
polynomial_mixed,80PER_3_6C,80,0.9955116772595876
polynomial_mixed,80PER_3_6C,81,0.9954500004586543
polynomial_mixed,80PER_3_6C,82,0.9953878379523152
polynomial_mixed,80PER_3_6C,83,0.9953251897405705
polynomial_mixed,80PER_3_6C,84,0.9952620558234198
polynomial_mixed,80PER_3_6C,85,0.9951984362008635
polynomial_mixed,80PER_3_6C,86,0.9951343308729014
polynomial_mixed,80PER_3_6C,87,0.9950697398395335
polynomial_mixed,80PER_3_6C,88,0.9950046631007599
polynomial_mixed,80PER_3_6C,89,0.9949391006565805
polynomial_mixed,80PER_3_6C,90,0.9948730525069954
polynomial_mixed,80PER_3_6C,91,0.9948065186520043
polynomial_mixed,80PER_3_6C,92,0.9947394990916076
polynomial_mixed,80PER_3_6C,93,0.9946719938258053
polynomial_mixed,80PER_3_6C,94,0.994604002854597
polynomial_mixed,80PER_3_6C,95,0.9945355261779831
polynomial_mixed,80PER_3_6C,96,0.9944665637959633
polynomial_mixed,80PER_3_6C,97,0.9943971157085378
polynomial_mixed,80PER_3_6C,98,0.9943271819157066
polynomial_mixed,80PER_3_6C,99,0.9942567624174695
polynomial_mixed,80PER_3_6C,100,0.9941858572138267
polynomial_mixed,80PER_3_6C,101,0.9941144663047782
polynomial_mixed,80PER_3_6C,102,0.9940425896903239
polynomial_mixed,80PER_3_6C,103,0.9939702273704638
polynomial_mixed,80PER_3_6C,104,0.993897379345198
polynomial_mixed,80PER_3_6C,105,0.9938240456145263
polynomial_mixed,80PER_3_6C,106,0.9937502261784489
polynomial_mixed,80PER_3_6C,107,0.9936759210369658
polynomial_mixed,80PER_3_6C,108,0.9936011301900769
polynomial_mixed,80PER_3_6C,109,0.9935258536377822
polynomial_mixed,80PER_3_6C,110,0.9934500913800818
polynomial_mixed,80PER_3_6C,111,0.9933738434169755
polynomial_mixed,80PER_3_6C,112,0.9932971097484635
polynomial_mixed,80PER_3_6C,113,0.9932198903745458
polynomial_mixed,80PER_3_6C,114,0.9931421852952224
polynomial_mixed,80PER_3_6C,115,0.9930639945104932
polynomial_mixed,80PER_3_6C,116,0.9929853180203582
polynomial_mixed,80PER_3_6C,117,0.9929061558248174
polynomial_mixed,80PER_3_6C,118,0.9928265079238707
polynomial_mixed,80PER_3_6C,119,0.9927463743175184
polynomial_mixed,80PER_3_6C,120,0.9926657550057604
polynomial_mixed,80PER_3_6C,121,0.9925846499885966
polynomial_mixed,80PER_3_6C,122,0.992503059266027
polynomial_mixed,80PER_3_6C,123,0.9924209828380517
polynomial_mixed,80PER_3_6C,124,0.9923384207046706
polynomial_mixed,80PER_3_6C,125,0.9922553728658836
polynomial_mixed,80PER_3_6C,126,0.992171839321691
polynomial_mixed,80PER_3_6C,127,0.9920878200720925
polynomial_mixed,80PER_3_6C,128,0.9920033151170884
polynomial_mixed,80PER_3_6C,129,0.9919183244566784
polynomial_mixed,80PER_3_6C,130,0.9918328480908627
polynomial_mixed,80PER_3_6C,131,0.9917468860196412
polynomial_mixed,80PER_3_6C,132,0.991660438243014
polynomial_mixed,80PER_3_6C,133,0.9915735047609809
polynomial_mixed,80PER_3_6C,134,0.9914860855735422
polynomial_mixed,80PER_3_6C,135,0.9913981806806977
polynomial_mixed,80PER_3_6C,136,0.9913097900824475
polynomial_mixed,80PER_3_6C,137,0.9912209137787914
polynomial_mixed,80PER_3_6C,138,0.9911315517697294
polynomial_mixed,80PER_3_6C,139,0.9910417040552619
polynomial_mixed,80PER_3_6C,140,0.9909513706353886
polynomial_mixed,80PER_3_6C,141,0.9908605515101095
polynomial_mixed,80PER_3_6C,142,0.9907692466794247
polynomial_mixed,80PER_3_6C,143,0.990677456143334
polynomial_mixed,80PER_3_6C,144,0.9905851799018376
polynomial_mixed,80PER_3_6C,145,0.9904924179549354
polynomial_mixed,80PER_3_6C,146,0.9903991703026275
polynomial_mixed,80PER_3_6C,147,0.9903054369449138
polynomial_mixed,80PER_3_6C,148,0.9902112178817943
polynomial_mixed,80PER_3_6C,149,0.9901165131132691
polynomial_mixed,80PER_3_6C,150,0.9900213226393382
polynomial_mixed,80PER_3_6C,151,0.9899256464600015
polynomial_mixed,80PER_3_6C,152,0.9898294845752589
polynomial_mixed,80PER_3_6C,153,0.9897328369851106
polynomial_mixed,80PER_3_6C,154,0.9896357036895566
polynomial_mixed,80PER_3_6C,155,0.9895380846885967
polynomial_mixed,80PER_3_6C,156,0.9894399799822312
polynomial_mixed,80PER_3_6C,157,0.9893413895704599
polynomial_mixed,80PER_3_6C,158,0.9892423134532827
polynomial_mixed,80PER_3_6C,159,0.9891427516306999
polynomial_mixed,80PER_3_6C,160,0.9890427041027112
polynomial_mixed,80PER_3_6C,161,0.9889421708693169
polynomial_mixed,80PER_3_6C,162,0.9888411519305167
polynomial_mixed,80PER_3_6C,163,0.9887396472863108
polynomial_mixed,80PER_3_6C,164,0.9886376569366991
polynomial_mixed,80PER_3_6C,165,0.9885351808816817
polynomial_mixed,80PER_3_6C,166,0.9884322191212584
polynomial_mixed,80PER_3_6C,167,0.9883287716554295
polynomial_mixed,80PER_3_6C,168,0.9882248384841948
polynomial_mixed,80PER_3_6C,169,0.9881204196075544
polynomial_mixed,80PER_3_6C,170,0.9880155150255081
polynomial_mixed,80PER_3_6C,171,0.9879101247380561
polynomial_mixed,80PER_3_6C,172,0.9878042487451982
polynomial_mixed,80PER_3_6C,173,0.9876978870469346
polynomial_mixed,80PER_3_6C,174,0.9875910396432653
polynomial_mixed,80PER_3_6C,175,0.9874837065341903
polynomial_mixed,80PER_3_6C,176,0.9873758877197094
polynomial_mixed,80PER_3_6C,177,0.9872675831998229
polynomial_mixed,80PER_3_6C,178,0.9871587929745304
polynomial_mixed,80PER_3_6C,179,0.9870495170438323
polynomial_mixed,80PER_3_6C,180,0.9869397554077284
polynomial_mixed,80PER_3_6C,181,0.9868295080662187
polynomial_mixed,80PER_3_6C,182,0.9867187750193034
polynomial_mixed,80PER_3_6C,183,0.9866075562669822
polynomial_mixed,80PER_3_6C,184,0.9864958518092553
polynomial_mixed,80PER_3_6C,185,0.9863836616461225
polynomial_mixed,80PER_3_6C,186,0.986270985777584
polynomial_mixed,80PER_3_6C,187,0.9861578242036397
polynomial_mixed,80PER_3_6C,188,0.9860441769242897
polynomial_mixed,80PER_3_6C,189,0.985930043939534
polynomial_mixed,80PER_3_6C,190,0.9858154252493725
polynomial_mixed,80PER_3_6C,191,0.9857003208538052
polynomial_mixed,80PER_3_6C,192,0.985584730752832
polynomial_mixed,80PER_3_6C,193,0.9854686549464532
polynomial_mixed,80PER_3_6C,194,0.9853520934346687
polynomial_mixed,80PER_3_6C,195,0.9852350462174783
polynomial_mixed,80PER_3_6C,196,0.9851175132948822
polynomial_mixed,80PER_3_6C,197,0.9849994946668803
polynomial_mixed,80PER_3_6C,198,0.9848809903334728
polynomial_mixed,80PER_3_6C,199,0.9847620002946592
polynomial_mixed,80PER_3_6C,200,0.9846425245504401
polynomial_mixed,4_8C_80PER_4_8C,1,0.9983483628122474
polynomial_mixed,4_8C_80PER_4_8C,2,0.9983860865513154
polynomial_mixed,4_8C_80PER_4_8C,3,0.9984226603138292
polynomial_mixed,4_8C_80PER_4_8C,4,0.9984580840997884
polynomial_mixed,4_8C_80PER_4_8C,5,0.9984923579091931
polynomial_mixed,4_8C_80PER_4_8C,6,0.9985254817420433
polynomial_mixed,4_8C_80PER_4_8C,7,0.9985574555983389
polynomial_mixed,4_8C_80PER_4_8C,8,0.9985882794780799
polynomial_mixed,4_8C_80PER_4_8C,9,0.9986179533812666
polynomial_mixed,4_8C_80PER_4_8C,10,0.9986464773078986
polynomial_mixed,4_8C_80PER_4_8C,11,0.9986738512579763
polynomial_mixed,4_8C_80PER_4_8C,12,0.9987000752314993
polynomial_mixed,4_8C_80PER_4_8C,13,0.9987251492284678
polynomial_mixed,4_8C_80PER_4_8C,14,0.9987490732488817
polynomial_mixed,4_8C_80PER_4_8C,15,0.9987718472927413
polynomial_mixed,4_8C_80PER_4_8C,16,0.9987934713600461
polynomial_mixed,4_8C_80PER_4_8C,17,0.9988139454507967
polynomial_mixed,4_8C_80PER_4_8C,18,0.9988332695649925
polynomial_mixed,4_8C_80PER_4_8C,19,0.998851443702634
polynomial_mixed,4_8C_80PER_4_8C,20,0.9988684678637209
polynomial_mixed,4_8C_80PER_4_8C,21,0.9988843420482532
polynomial_mixed,4_8C_80PER_4_8C,22,0.998899066256231
polynomial_mixed,4_8C_80PER_4_8C,23,0.9989126404876545
polynomial_mixed,4_8C_80PER_4_8C,24,0.9989250647425232
polynomial_mixed,4_8C_80PER_4_8C,25,0.9989363390208376
polynomial_mixed,4_8C_80PER_4_8C,26,0.9989464633225973
polynomial_mixed,4_8C_80PER_4_8C,27,0.9989554376478025
polynomial_mixed,4_8C_80PER_4_8C,28,0.9989632619964532
polynomial_mixed,4_8C_80PER_4_8C,29,0.9989699363685495
polynomial_mixed,4_8C_80PER_4_8C,30,0.9989754607640912
polynomial_mixed,4_8C_80PER_4_8C,31,0.9989798351830783
polynomial_mixed,4_8C_80PER_4_8C,32,0.9989830596255109
polynomial_mixed,4_8C_80PER_4_8C,33,0.9989851340913891
polynomial_mixed,4_8C_80PER_4_8C,34,0.9989860585807128
polynomial_mixed,4_8C_80PER_4_8C,35,0.9989858330934818
polynomial_mixed,4_8C_80PER_4_8C,36,0.9989844576296965
polynomial_mixed,4_8C_80PER_4_8C,37,0.9989819321893565
polynomial_mixed,4_8C_80PER_4_8C,38,0.998978256772462
polynomial_mixed,4_8C_80PER_4_8C,39,0.9989734313790131
polynomial_mixed,4_8C_80PER_4_8C,40,0.9989674560090095
polynomial_mixed,4_8C_80PER_4_8C,41,0.9989603306624515
